"","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","sex","state","year"
"1085",3,1,0,"Injuries",0.000787361573924863,0.00096057139669718,0.000848469737233792,"Male","Arkansas",1969
"1086",3,1,0,"Non-communicable",-0.000173121733049551,-7.89785781427036e-05,-0.000141833761003887,"Male","Arkansas",1969
"1087",3,1,1,"All other causes",0.000449006292839755,0.000566438590812619,0.000492962516946994,"Female","Arkansas",1969
"1088",3,1,1,"Cancers",2.03963736137932e-05,0.00012256698338456,4.90927408867715e-05,"Female","Arkansas",1969
"1089",3,1,1,"Cardiovascular",0.000789313868019308,0.00111032943743772,0.000906940469081541,"Female","Arkansas",1969
"1090",3,1,1,"Communicable",1.9495283845995e-05,9.5522645237077e-05,4.09645779314337e-05,"Female","Arkansas",1969
"1091",3,1,1,"Injuries",2.76100171039535e-05,0.000101327347676734,4.9611941442172e-05,"Female","Arkansas",1969
"1092",3,1,1,"Non-communicable",0.000210142634761372,0.0002815988696083,0.000235231780844215,"Female","Arkansas",1969
"1093",3,2,0,"All other causes",0.000747954612635599,0.000895333397978407,0.00079495518590672,"Male","Arkansas",1970
"1094",3,2,0,"Cancers",-3.96651014149073e-05,0.000102875282971297,5.74264204584969e-06,"Male","Arkansas",1970
"1095",3,2,0,"Cardiovascular",-0.00039557203478793,-8.86548049428065e-05,-0.000286976306832417,"Male","Arkansas",1970
"1096",3,2,0,"Communicable",5.39758618152225e-05,0.000154322145688453,9.0626986358163e-05,"Male","Arkansas",1970
"1097",3,2,0,"Injuries",0.000811782161026683,0.000951140381624203,0.000851518335090712,"Male","Arkansas",1970
"1098",3,2,0,"Non-communicable",-0.000166028901376943,-7.83719139852661e-05,-0.000135477970484932,"Male","Arkansas",1970
"1099",3,2,1,"All other causes",0.000492576659439411,0.00059085248117739,0.000523120099728781,"Female","Arkansas",1970
"1100",3,2,1,"Cancers",3.83465919695152e-05,0.000125727282706629,6.4094773415272e-05,"Female","Arkansas",1970
"1101",3,2,1,"Cardiovascular",0.000688307314159818,0.00099451436715324,0.000793969827489269,"Female","Arkansas",1970
"1102",3,2,1,"Communicable",3.5012372542462e-05,0.000106496081921026,5.9149965191392e-05,"Female","Arkansas",1970
"1103",3,2,1,"Injuries",3.69709913069046e-05,0.000103112968262716,5.56212722678738e-05,"Female","Arkansas",1970
"1104",3,2,1,"Non-communicable",0.000213594259718145,0.000278339887908336,0.000235859074855676,"Female","Arkansas",1970
"1105",3,3,0,"All other causes",0.000730190246630192,0.000877684599502006,0.000776638121285544,"Male","Arkansas",1971
"1106",3,3,0,"Cancers",-3.25267461657602e-05,9.77154730049223e-05,1.08631346579236e-05,"Male","Arkansas",1971
"1107",3,3,0,"Cardiovascular",-0.000469722989921876,-0.000166346077467201,-0.000374948657361375,"Male","Arkansas",1971
"1108",3,3,0,"Communicable",4.96866515933287e-05,0.000142072162758275,8.10049611010344e-05,"Male","Arkansas",1971
"1109",3,3,0,"Injuries",0.000818132611851709,0.000951330497744391,0.000853987758990456,"Male","Arkansas",1971
"1110",3,3,0,"Non-communicable",-0.000175305374856066,-9.16407206588479e-05,-0.000145282998544222,"Male","Arkansas",1971
"1111",3,3,1,"All other causes",0.000510034551924657,0.000608171279748337,0.000543704272166666,"Female","Arkansas",1971
"1112",3,3,1,"Cancers",4.05270710994815e-05,0.000126712056186317,6.89930277996433e-05,"Female","Arkansas",1971
"1113",3,3,1,"Cardiovascular",0.000751536267254063,0.000997132968681359,0.000823460966950298,"Female","Arkansas",1971
"1114",3,3,1,"Communicable",4.87349594781644e-05,0.000114282638082593,7.17031817305501e-05,"Female","Arkansas",1971
"1115",3,3,1,"Injuries",3.71974043192801e-05,0.000102739459170252,5.55356671374363e-05,"Female","Arkansas",1971
"1116",3,3,1,"Non-communicable",0.000219984540987254,0.000278015223488492,0.000238671304566897,"Female","Arkansas",1971
"1117",3,4,0,"All other causes",0.000727426928442969,0.000864615301792075,0.000774153363308995,"Male","Arkansas",1972
"1118",3,4,0,"Cancers",-2.8251651074834e-05,0.000101168886973442,1.61868185671455e-05,"Male","Arkansas",1972
"1119",3,4,0,"Cardiovascular",-0.000543598449174616,-0.000217412270429491,-0.000428449227479625,"Male","Arkansas",1972
"1120",3,4,0,"Communicable",6.74383293660324e-06,9.38760814842685e-05,3.73035913799952e-05,"Male","Arkansas",1972
"1121",3,4,0,"Injuries",0.000802566161448998,0.000943961377799459,0.000851548939128584,"Male","Arkansas",1972
"1122",3,4,0,"Non-communicable",-0.000201047893225393,-0.000120936902019217,-0.000172463319082096,"Male","Arkansas",1972
"1123",3,4,1,"All other causes",0.000547237648869025,0.000637707186095469,0.000577748988294628,"Female","Arkansas",1972
"1124",3,4,1,"Cancers",4.16478399794408e-05,0.000123586758441347,6.80470938767317e-05,"Female","Arkansas",1972
"1125",3,4,1,"Cardiovascular",0.000628364387747375,0.000874280988689584,0.000709151839227574,"Female","Arkansas",1972
"1126",3,4,1,"Communicable",4.16740447981356e-05,0.000101755416413634,6.20952170996281e-05,"Female","Arkansas",1972
"1127",3,4,1,"Injuries",3.90828332492175e-05,0.000102255302890642,5.73807790018444e-05,"Female","Arkansas",1972
"1128",3,4,1,"Non-communicable",0.000211941762265552,0.000271455703560375,0.000232039137066814,"Female","Arkansas",1972
"1129",3,5,0,"All other causes",0.000792310493230375,0.000924864882886099,0.000834571778168783,"Male","Arkansas",1973
"1130",3,5,0,"Cancers",5.53209533680133e-06,0.000132665071143576,4.30181337323573e-05,"Male","Arkansas",1973
"1131",3,5,0,"Cardiovascular",-0.000684888780422197,-0.000362495728423906,-0.000578360270724003,"Male","Arkansas",1973
"1132",3,5,0,"Communicable",-7.40238439910268e-06,7.35800284139972e-05,1.93368829915145e-05,"Male","Arkansas",1973
"1133",3,5,0,"Injuries",0.000797584379168806,0.00093243540820126,0.00083659509337216,"Male","Arkansas",1973
"1134",3,5,0,"Non-communicable",-0.000196497796250904,-0.000121854702006367,-0.000172892839131217,"Male","Arkansas",1973
"1135",3,5,1,"All other causes",0.000544727050634029,0.000633036295325027,0.00057563444002845,"Female","Arkansas",1973
"1136",3,5,1,"Cancers",4.49409326953864e-05,0.000121680697053782,7.04503172959804e-05,"Female","Arkansas",1973
"1137",3,5,1,"Cardiovascular",0.000500361665018605,0.00074108400250024,0.000579871556503165,"Female","Arkansas",1973
"1138",3,5,1,"Communicable",4.60061723056815e-05,0.00010380039601902,6.82616994681093e-05,"Female","Arkansas",1973
"1139",3,5,1,"Injuries",4.63927749890111e-05,0.000104083542366535,6.10771441625741e-05,"Female","Arkansas",1973
"1140",3,5,1,"Non-communicable",0.000212666392436994,0.000267612847056943,0.000229974599074341,"Female","Arkansas",1973
"1141",3,6,0,"All other causes",0.000779649099955895,0.000915953186857628,0.000829951768229744,"Male","Arkansas",1974
"1142",3,6,0,"Cancers",4.50897816464023e-05,0.000186690478435228,9.93818553670556e-05,"Male","Arkansas",1974
"1143",3,6,0,"Cardiovascular",-0.000597321112857451,-0.000260870806643189,-0.000473429637557843,"Male","Arkansas",1974
"1144",3,6,0,"Communicable",-1.51004380648749e-05,6.93989014848062e-05,1.05668699869768e-05,"Male","Arkansas",1974
"1145",3,6,0,"Injuries",0.000790391103235475,0.000915433760678289,0.000828980027088054,"Male","Arkansas",1974
"1146",3,6,0,"Non-communicable",-0.00017775783023774,-0.000110257856374649,-0.000158376723557206,"Male","Arkansas",1974
"1147",3,6,1,"All other causes",0.00054214547240254,0.000623758320237018,0.000565857729680779,"Female","Arkansas",1974
"1148",3,6,1,"Cancers",3.08396423943164e-05,0.000113596851662828,6.19858175591731e-05,"Female","Arkansas",1974
"1149",3,6,1,"Cardiovascular",0.000515750067791073,0.000756446845946394,0.000602152214100653,"Female","Arkansas",1974
"1150",3,6,1,"Communicable",5.42709283411617e-05,0.000109313024647594,7.3263362122585e-05,"Female","Arkansas",1974
"1151",3,6,1,"Injuries",5.41818819355044e-05,0.000110714355959353,7.13396822052671e-05,"Female","Arkansas",1974
"1152",3,6,1,"Non-communicable",0.00020474552845774,0.000260029368285606,0.000223021523869963,"Female","Arkansas",1974
"1153",3,7,0,"All other causes",0.00076338722661757,0.000879379051007288,0.000799281708400289,"Male","Arkansas",1975
"1154",3,7,0,"Cancers",5.36909497533228e-05,0.000178294832583909,8.5263158253816e-05,"Male","Arkansas",1975
"1155",3,7,0,"Cardiovascular",-0.000534460444703719,-0.000214624477087991,-0.000422209308577502,"Male","Arkansas",1975
"1156",3,7,0,"Communicable",-4.24872350757322e-05,4.14063533652292e-05,-1.19820465479239e-05,"Male","Arkansas",1975
"1157",3,7,0,"Injuries",0.000758747646822972,0.000892059160005032,0.000810161093823544,"Male","Arkansas",1975
"1158",3,7,0,"Non-communicable",-0.000172422862220183,-0.00010121153973777,-0.000148245452537586,"Male","Arkansas",1975
"1159",3,7,1,"All other causes",0.000538569349146695,0.000617268481876039,0.000562517524407692,"Female","Arkansas",1975
"1160",3,7,1,"Cancers",3.63958840247184e-05,0.000117533460662915,6.38468211131668e-05,"Female","Arkansas",1975
"1161",3,7,1,"Cardiovascular",0.000783251168033384,0.00100686298694032,0.000862358260936535,"Female","Arkansas",1975
"1162",3,7,1,"Communicable",5.20796780627398e-05,0.000105783085966214,7.16734697738787e-05,"Female","Arkansas",1975
"1163",3,7,1,"Injuries",5.6099903956461e-05,0.000113643999852956,7.57132454657522e-05,"Female","Arkansas",1975
"1164",3,7,1,"Non-communicable",0.000201356232476126,0.00025149718496925,0.000217245816678573,"Female","Arkansas",1975
"1165",3,8,0,"All other causes",0.000742212653888974,0.000859336337883737,0.000777217787749644,"Male","Arkansas",1976
"1166",3,8,0,"Cancers",4.01003020366191e-05,0.000171647621614156,7.94469175515789e-05,"Male","Arkansas",1976
"1167",3,8,0,"Cardiovascular",-0.00036251362939567,-8.64073003453828e-05,-0.000277006845392453,"Male","Arkansas",1976
"1168",3,8,0,"Communicable",-5.15076176991502e-05,2.70842487182129e-05,-2.51228584491424e-05,"Male","Arkansas",1976
"1169",3,8,0,"Injuries",0.00071929214217772,0.000843169685215458,0.000761026270907447,"Male","Arkansas",1976
"1170",3,8,0,"Non-communicable",-0.000156146659438657,-8.41290045964544e-05,-0.000131388103423759,"Male","Arkansas",1976
"1171",3,8,1,"All other causes",0.000546295674802638,0.000626624906357602,0.000571449036505075,"Female","Arkansas",1976
"1172",3,8,1,"Cancers",3.58874239668494e-05,0.000119202223091968,6.40657894742117e-05,"Female","Arkansas",1976
"1173",3,8,1,"Cardiovascular",0.000790003111457338,0.00104061579802089,0.000880193246166005,"Female","Arkansas",1976
"1174",3,8,1,"Communicable",4.60307228376835e-05,0.000100335756434775,6.67005785701655e-05,"Female","Arkansas",1976
"1175",3,8,1,"Injuries",5.85867499475457e-05,0.000115902952746154,7.7073052035111e-05,"Female","Arkansas",1976
"1176",3,8,1,"Non-communicable",0.00020674646889594,0.000258614406983542,0.000222854280879706,"Female","Arkansas",1976
"1177",3,9,0,"All other causes",0.000734471594367773,0.000849620216908342,0.000774927004938358,"Male","Arkansas",1977
"1178",3,9,0,"Cancers",3.97185423357985e-05,0.000179111508410938,8.85947321146697e-05,"Male","Arkansas",1977
"1179",3,9,0,"Cardiovascular",-8.02751451873946e-05,0.000204397504967218,8.69680258735836e-06,"Male","Arkansas",1977
"1180",3,9,0,"Communicable",-3.13602013336489e-05,5.02863381967281e-05,-1.72924133305196e-06,"Male","Arkansas",1977
"1181",3,9,0,"Injuries",0.000698575743762234,0.000815326039211071,0.000740690516036406,"Male","Arkansas",1977
"1182",3,9,0,"Non-communicable",-0.000130364574679911,-6.35133871824977e-05,-0.000107128738795904,"Male","Arkansas",1977
"1183",3,9,1,"All other causes",0.000539041305712379,0.000614771482815381,0.000565928511738296,"Female","Arkansas",1977
"1184",3,9,1,"Cancers",4.80167275427866e-05,0.000127566628704001,7.22736259192197e-05,"Female","Arkansas",1977
"1185",3,9,1,"Cardiovascular",0.000712124900275527,0.000939667372782109,0.000785881654975306,"Female","Arkansas",1977
"1186",3,9,1,"Communicable",3.69568909060385e-05,8.8631424730173e-05,5.45418393682884e-05,"Female","Arkansas",1977
"1187",3,9,1,"Injuries",6.12830526456753e-05,0.000117779442142376,8.28238907182307e-05,"Female","Arkansas",1977
"1188",3,9,1,"Non-communicable",0.000204869465923764,0.000257690047381443,0.000221939494101926,"Female","Arkansas",1977
"1189",3,10,0,"All other causes",0.00071583448605579,0.000830727703439346,0.0007488994324818,"Male","Arkansas",1978
"1190",3,10,0,"Cancers",5.6776493702136e-05,0.000207417689094645,0.000108676736769117,"Male","Arkansas",1978
"1191",3,10,0,"Cardiovascular",0.000106453330864655,0.000404816816838856,0.000207171611802096,"Male","Arkansas",1978
"1192",3,10,0,"Communicable",-2.6062886004744e-05,4.82820069081429e-05,-1.76193715104617e-06,"Male","Arkansas",1978
"1193",3,10,0,"Injuries",0.000707351119945056,0.000824932121099858,0.000744854011014009,"Male","Arkansas",1978
"1194",3,10,0,"Non-communicable",-0.000130119283718363,-5.74219806998478e-05,-0.000104591209402752,"Male","Arkansas",1978
"1195",3,10,1,"All other causes",0.000505967630690897,0.000583200808381893,0.000531775118636822,"Female","Arkansas",1978
"1196",3,10,1,"Cancers",4.34825408121457e-05,0.000123002786763665,7.24945710371684e-05,"Female","Arkansas",1978
"1197",3,10,1,"Cardiovascular",0.000605613350138792,0.000827892670887204,0.000679732140993874,"Female","Arkansas",1978
"1198",3,10,1,"Communicable",1.78786103398116e-05,6.70159917257824e-05,3.53991891480458e-05,"Female","Arkansas",1978
"1199",3,10,1,"Injuries",6.78860084274569e-05,0.000123460847542986,9.04121975304198e-05,"Female","Arkansas",1978
"1200",3,10,1,"Non-communicable",0.000205307537804744,0.000260627662025593,0.000223544843834684,"Female","Arkansas",1978
"1201",3,11,0,"All other causes",0.000723622296170141,0.000839559656826681,0.000758787785647334,"Male","Arkansas",1979
"1202",3,11,0,"Cancers",7.48535118234053e-05,0.00022373593865514,0.000124193960795542,"Male","Arkansas",1979
"1203",3,11,0,"Cardiovascular",0.00015743901160642,0.000426047222520599,0.000250527621348721,"Male","Arkansas",1979
"1204",3,11,0,"Communicable",1.21964688846468e-05,9.04123116394523e-05,3.47623950346452e-05,"Male","Arkansas",1979
"1205",3,11,0,"Injuries",0.000706179282746249,0.000816258466886854,0.000742396304449848,"Male","Arkansas",1979
"1206",3,11,0,"Non-communicable",-0.000132718835659667,-6.1896520688995e-05,-0.000108054406181177,"Male","Arkansas",1979
"1207",3,11,1,"All other causes",0.000512072119016889,0.000584894547518362,0.000537960321681788,"Female","Arkansas",1979
"1208",3,11,1,"Cancers",5.00772573606548e-05,0.000123278899387594,7.24193721118306e-05,"Female","Arkansas",1979
"1209",3,11,1,"Cardiovascular",0.000676673696409464,0.000897125300784019,0.000748267502986166,"Female","Arkansas",1979
"1210",3,11,1,"Communicable",2.23335176248864e-05,6.95090448840945e-05,3.54045033196354e-05,"Female","Arkansas",1979
"1211",3,11,1,"Injuries",7.37607292955439e-05,0.000129614878657455,9.61380395140554e-05,"Female","Arkansas",1979
"1212",3,11,1,"Non-communicable",0.000197431077610391,0.000254130004864384,0.000217258576658233,"Female","Arkansas",1979
"1213",3,12,0,"All other causes",0.000702944349686173,0.000816763258793929,0.00074021161952853,"Male","Arkansas",1980
"1214",3,12,0,"Cancers",0.00014054015863788,0.000291166824018567,0.000186910490951204,"Male","Arkansas",1980
"1215",3,12,0,"Cardiovascular",0.000144405657517447,0.00045775098074864,0.000267334079420099,"Male","Arkansas",1980
"1216",3,12,0,"Communicable",1.32327069144632e-05,9.56102011008609e-05,3.82236343887412e-05,"Male","Arkansas",1980
"1217",3,12,0,"Injuries",0.000705122384769423,0.000816130050534691,0.000742337990316443,"Male","Arkansas",1980
"1218",3,12,0,"Non-communicable",-0.000125657192127253,-5.42791348966655e-05,-0.000104683273700375,"Male","Arkansas",1980
"1219",3,12,1,"All other causes",0.000495946839423406,0.000571836141905288,0.000522205957420426,"Female","Arkansas",1980
"1220",3,12,1,"Cancers",5.09849478053803e-05,0.000122717418344661,7.43721707945437e-05,"Female","Arkansas",1980
"1221",3,12,1,"Cardiovascular",0.000636430108319357,0.000862068099128315,0.000723846957277827,"Female","Arkansas",1980
"1222",3,12,1,"Communicable",1.42174898858046e-05,6.36407357609153e-05,3.13726374777098e-05,"Female","Arkansas",1980
"1223",3,12,1,"Injuries",8.20996611272477e-05,0.000135992438152173,0.00010463400630369,"Female","Arkansas",1980
"1224",3,12,1,"Non-communicable",0.000197467500319559,0.000252256052996707,0.000217028579364782,"Female","Arkansas",1980
"1225",3,13,0,"All other causes",0.000669524850016379,0.000780807493177745,0.000704547195057813,"Male","Arkansas",1981
"1226",3,13,0,"Cancers",0.000217393839257332,0.000375094704476274,0.000270889862421268,"Male","Arkansas",1981
"1227",3,13,0,"Cardiovascular",0.000205820476382452,0.000482123613931199,0.000293749935482033,"Male","Arkansas",1981
"1228",3,13,0,"Communicable",2.89620593196923e-05,0.000111415608247681,5.53526351700264e-05,"Male","Arkansas",1981
"1229",3,13,0,"Injuries",0.000662058109018123,0.00077668696624168,0.000702070321675175,"Male","Arkansas",1981
"1230",3,13,0,"Non-communicable",-0.000153120836314915,-7.98587059986631e-05,-0.000129619463554629,"Male","Arkansas",1981
"1231",3,13,1,"All other causes",0.000488544273504107,0.000560750090654629,0.000509485863323086,"Female","Arkansas",1981
"1232",3,13,1,"Cancers",5.01860378418629e-05,0.000124007323561492,7.675628448032e-05,"Female","Arkansas",1981
"1233",3,13,1,"Cardiovascular",0.000573618283444413,0.000788218140782772,0.000648805892137344,"Female","Arkansas",1981
"1234",3,13,1,"Communicable",3.89923964268301e-06,5.2543189931183e-05,1.93954883417616e-05,"Female","Arkansas",1981
"1235",3,13,1,"Injuries",8.66421441153815e-05,0.000134666362963549,0.000104595279760529,"Female","Arkansas",1981
"1236",3,13,1,"Non-communicable",0.000190570532664587,0.000242808107839631,0.000208934153678222,"Female","Arkansas",1981
"1237",3,14,0,"All other causes",0.000650838764109644,0.000757591900768338,0.00068406086038127,"Male","Arkansas",1982
"1238",3,14,0,"Cancers",0.000265226723266905,0.000426064453015198,0.000325671803468319,"Male","Arkansas",1982
"1239",3,14,0,"Cardiovascular",0.000222632006533379,0.000498400250227211,0.00033610036610142,"Male","Arkansas",1982
"1240",3,14,0,"Communicable",2.97730560706293e-05,0.000107839106963555,5.5744780945325e-05,"Male","Arkansas",1982
"1241",3,14,0,"Injuries",0.000611395588668398,0.000720856426564712,0.000645287682699566,"Male","Arkansas",1982
"1242",3,14,0,"Non-communicable",-0.000157500296251871,-8.23686585341516e-05,-0.000133172107045956,"Male","Arkansas",1982
"1243",3,14,1,"All other causes",0.000463006570530411,0.000530347569879097,0.000484558050944758,"Female","Arkansas",1982
"1244",3,14,1,"Cancers",6.85964188418163e-05,0.000141262830046449,9.15597529863583e-05,"Female","Arkansas",1982
"1245",3,14,1,"Cardiovascular",0.000600190298626173,0.000790670970503764,0.000662893186035875,"Female","Arkansas",1982
"1246",3,14,1,"Communicable",-9.91369401714343e-07,5.23099071284258e-05,1.78804930066157e-05,"Female","Arkansas",1982
"1247",3,14,1,"Injuries",8.35510259836062e-05,0.000130901301038422,0.000100994383994159,"Female","Arkansas",1982
"1248",3,14,1,"Non-communicable",0.000195032290992062,0.000248507291018712,0.000210005295857141,"Female","Arkansas",1982
"1249",3,15,0,"All other causes",0.000587600062904005,0.000697251267686141,0.000619982246366975,"Male","Arkansas",1983
"1250",3,15,0,"Cancers",0.000282136349668985,0.00044915338476132,0.000334966955268766,"Male","Arkansas",1983
"1251",3,15,0,"Cardiovascular",0.000274379508763398,0.00055751387352305,0.000369476440112706,"Male","Arkansas",1983
"1252",3,15,0,"Communicable",-7.3316827590717e-06,7.32220216927682e-05,1.65740971209594e-05,"Male","Arkansas",1983
"1253",3,15,0,"Injuries",0.000557592787461501,0.000665590377506587,0.000593184068828271,"Male","Arkansas",1983
"1254",3,15,0,"Non-communicable",-0.000160377983425266,-8.21740064084992e-05,-0.000135706292900044,"Male","Arkansas",1983
"1255",3,15,1,"All other causes",0.000426733864974123,0.000498366623264144,0.000451180308173858,"Female","Arkansas",1983
"1256",3,15,1,"Cancers",8.33944532203582e-05,0.000159882853768229,0.000109081551563998,"Female","Arkansas",1983
"1257",3,15,1,"Cardiovascular",0.000725052239596282,0.000919240677410199,0.000784259244071515,"Female","Arkansas",1983
"1258",3,15,1,"Communicable",9.03747771301512e-06,5.77876317847041e-05,2.30270183835144e-05,"Female","Arkansas",1983
"1259",3,15,1,"Injuries",7.60423723012741e-05,0.000123984255741589,9.30150417663221e-05,"Female","Arkansas",1983
"1260",3,15,1,"Non-communicable",0.000185980877503095,0.000244906010399774,0.000204883101814844,"Female","Arkansas",1983
"1261",3,16,0,"All other causes",0.000534058627508792,0.000644556797898538,0.000566427830083886,"Male","Arkansas",1984
"1262",3,16,0,"Cancers",0.000378597794357612,0.000539918353760279,0.000426949339166801,"Male","Arkansas",1984
"1263",3,16,0,"Cardiovascular",0.000457125860129538,0.00073153241888091,0.000550652024966294,"Male","Arkansas",1984
"1264",3,16,0,"Communicable",-9.19440587424142e-06,6.88574722333336e-05,1.26681458164471e-05,"Male","Arkansas",1984
"1265",3,16,0,"Injuries",0.000527087372188991,0.000631977646682758,0.000560733535324076,"Male","Arkansas",1984
"1266",3,16,0,"Non-communicable",-0.000147472695602624,-7.14815711862699e-05,-0.000125169341945375,"Male","Arkansas",1984
"1267",3,16,1,"All other causes",0.000373807580248422,0.000451606451475372,0.000403292001083643,"Female","Arkansas",1984
"1268",3,16,1,"Cancers",8.09345460582536e-05,0.000157508268524146,0.000105456843181199,"Female","Arkansas",1984
"1269",3,16,1,"Cardiovascular",0.000831285628929329,0.00104247090111133,0.000904116831152031,"Female","Arkansas",1984
"1270",3,16,1,"Communicable",-1.64190511662923e-05,3.7777988422102e-05,2.22819850276064e-06,"Female","Arkansas",1984
"1271",3,16,1,"Injuries",6.9124052214552e-05,0.000115524139940591,8.57022704660744e-05,"Female","Arkansas",1984
"1272",3,16,1,"Non-communicable",0.000187446721109815,0.000245653917265334,0.000203776742471308,"Female","Arkansas",1984
"1273",3,17,0,"All other causes",0.00052860501561823,0.000637310313484439,0.000568297338959432,"Male","Arkansas",1985
"1274",3,17,0,"Cancers",0.00043641530108844,0.00059501022873802,0.000488046971618588,"Male","Arkansas",1985
"1275",3,17,0,"Cardiovascular",0.000529619118648635,0.00078407055057708,0.000603555696298898,"Male","Arkansas",1985
"1276",3,17,0,"Communicable",-3.57986152997023e-05,4.72853281971318e-05,-9.42713725355598e-06,"Male","Arkansas",1985
"1277",3,17,0,"Injuries",0.000512257064122066,0.000614665536021682,0.000546730949027231,"Male","Arkansas",1985
"1278",3,17,0,"Non-communicable",-0.000104613862948258,-2.06842728125513e-05,-7.61207176069645e-05,"Male","Arkansas",1985
"1279",3,17,1,"All other causes",0.000371956021839855,0.000448812354609263,0.000398966066172957,"Female","Arkansas",1985
"1280",3,17,1,"Cancers",7.96747672859695e-05,0.000149678954997984,0.000102107518962621,"Female","Arkansas",1985
"1281",3,17,1,"Cardiovascular",0.000936875601529553,0.00113467110744805,0.000993880607070411,"Female","Arkansas",1985
"1282",3,17,1,"Communicable",-2.21666442260395e-06,5.16718336837315e-05,1.56194520007946e-05,"Female","Arkansas",1985
"1283",3,17,1,"Injuries",6.3486526725137e-05,0.000106101583024923,7.81247380010819e-05,"Female","Arkansas",1985
"1284",3,17,1,"Non-communicable",0.000193886516239722,0.000255065211239874,0.000215429058376867,"Female","Arkansas",1985
"1285",3,18,0,"All other causes",0.000553798916626437,0.000662924458405423,0.000588076030041316,"Male","Arkansas",1986
"1286",3,18,0,"Cancers",0.00048291305986747,0.000652207572896269,0.000541516215372981,"Male","Arkansas",1986
"1287",3,18,0,"Cardiovascular",0.000659730968807384,0.000947143837295928,0.000764357534113859,"Male","Arkansas",1986
"1288",3,18,0,"Communicable",-2.49440862606866e-05,6.96684839028532e-05,7.40686330715578e-06,"Male","Arkansas",1986
"1289",3,18,0,"Injuries",0.000512054477204425,0.000622707845133391,0.000554415705245924,"Male","Arkansas",1986
"1290",3,18,0,"Non-communicable",-7.83451546933056e-05,2.84103321567984e-06,-5.56038819174589e-05,"Male","Arkansas",1986
"1291",3,18,1,"All other causes",0.000403034940880125,0.000480117725713625,0.000430367216115697,"Female","Arkansas",1986
"1292",3,18,1,"Cancers",8.54020223104104e-05,0.000160233655567126,0.000109009971543233,"Female","Arkansas",1986
"1293",3,18,1,"Cardiovascular",0.00097049343673341,0.00118255970705191,0.00104843655556482,"Female","Arkansas",1986
"1294",3,18,1,"Communicable",1.15704846672172e-05,6.47237537826959e-05,2.99287427543072e-05,"Female","Arkansas",1986
"1295",3,18,1,"Injuries",5.95716770955953e-05,0.000101190501308175,7.6232070643097e-05,"Female","Arkansas",1986
"1296",3,18,1,"Non-communicable",0.000210170667616075,0.000267806110550387,0.000228784842154439,"Female","Arkansas",1986
"1297",3,19,0,"All other causes",0.000557265188760784,0.000671003058677501,0.000594615844012649,"Male","Arkansas",1987
"1298",3,19,0,"Cancers",0.000560266457111692,0.000739649800779468,0.000616761333002533,"Male","Arkansas",1987
"1299",3,19,0,"Cardiovascular",0.00084099736863008,0.00112035034508205,0.000934973606216744,"Male","Arkansas",1987
"1300",3,19,0,"Communicable",-2.01226257465384e-05,7.91292852242543e-05,1.42774327416601e-05,"Male","Arkansas",1987
"1301",3,19,0,"Injuries",0.0005174142533887,0.000627702149554869,0.000558394920615546,"Male","Arkansas",1987
"1302",3,19,0,"Non-communicable",-7.22700154950206e-05,1.54610180937954e-05,-3.9343961075041e-05,"Male","Arkansas",1987
"1303",3,19,1,"All other causes",0.000393632732316048,0.000466853200666293,0.000417987640938368,"Female","Arkansas",1987
"1304",3,19,1,"Cancers",0.000107751122699714,0.000183862560111919,0.000130992787865591,"Female","Arkansas",1987
"1305",3,19,1,"Cardiovascular",0.0010153565334601,0.00121709395098357,0.00108455388281608,"Female","Arkansas",1987
"1306",3,19,1,"Communicable",1.3426820024926e-06,5.95220396881205e-05,2.39055359283227e-05,"Female","Arkansas",1987
"1307",3,19,1,"Injuries",5.80836843400114e-05,9.89213231324309e-05,7.23617293314251e-05,"Female","Arkansas",1987
"1308",3,19,1,"Non-communicable",0.000217642554380451,0.000274209624522018,0.000235019396521598,"Female","Arkansas",1987
"1309",3,20,0,"All other causes",0.000545096893367574,0.00066056626291471,0.000585939751394558,"Male","Arkansas",1988
"1310",3,20,0,"Cancers",0.000642359525198484,0.000817255467730057,0.000697053117892075,"Male","Arkansas",1988
"1311",3,20,0,"Cardiovascular",0.000940908519488253,0.00119421579195702,0.00101699406037062,"Male","Arkansas",1988
"1312",3,20,0,"Communicable",-4.27300193559131e-05,6.28573133105304e-05,-6.05208239236567e-06,"Male","Arkansas",1988
"1313",3,20,0,"Injuries",0.000555884348358561,0.000655857027976305,0.000586807271116693,"Male","Arkansas",1988
"1314",3,20,0,"Non-communicable",-3.56504907408167e-05,5.40878654416155e-05,-8.57525348053829e-06,"Male","Arkansas",1988
"1315",3,20,1,"All other causes",0.000365636350965461,0.000438301333962415,0.000391258651912592,"Female","Arkansas",1988
"1316",3,20,1,"Cancers",0.000127130643446343,0.00020966911160643,0.000157610945771421,"Female","Arkansas",1988
"1317",3,20,1,"Cardiovascular",0.00102770997163496,0.00123644168082625,0.00110908785005351,"Female","Arkansas",1988
"1318",3,20,1,"Communicable",-1.36512730878809e-05,4.69635155248548e-05,8.62938216234777e-06,"Female","Arkansas",1988
"1319",3,20,1,"Injuries",5.74993206984299e-05,9.83018196839852e-05,7.31058209664318e-05,"Female","Arkansas",1988
