"state.n" "year.n" "sex.n" "COD" "rate.difference_LCL" "rate.difference_med" "rate.difference_UCL" "Census_Division" "Census_Region" "stabbrs" "sex" "state" "year"
"280" 21 24 0 "Communicable" 47.6826250534262 67.5305923289897 88.0578864580617 67.763750302129 "New England" "Northeast" "MA" "Male" "Massachusetts" 1992
"281" 21 24 0 "Injuries" 30.353395837731 39.0430331588846 49.6552002970613 39.1669959537338 "New England" "Northeast" "MA" "Male" "Massachusetts" 1992
"282" 21 24 0 "Non-communicable" -8.14548324551402 6.33606553475527 23.1922594114655 6.51141861994708 "New England" "Northeast" "MA" "Male" "Massachusetts" 1992
"283" 21 24 1 "All other causes" 28.3881137489117 37.2494242641715 47.9359206567648 37.7016356848664 "New England" "Northeast" "MA" "Female" "Massachusetts" 1992
"284" 21 24 1 "Cancers" -6.55684353371534 3.70455462235054 16.3011544389513 4.0927404592754 "New England" "Northeast" "MA" "Female" "Massachusetts" 1992
"285" 21 24 1 "Cardiovascular" 0.289350649755469 20.9063928342217 41.3704203369756 20.5696585209243 "New England" "Northeast" "MA" "Female" "Massachusetts" 1992
"286" 21 24 1 "Communicable" 13.7620986379428 23.26410945996 35.038590729584 23.4410947859249 "New England" "Northeast" "MA" "Female" "Massachusetts" 1992
"287" 21 24 1 "Injuries" 3.03027447848044 6.94195697456434 12.2920342224011 7.17088290119678 "New England" "Northeast" "MA" "Female" "Massachusetts" 1992
"288" 21 24 1 "Non-communicable" 6.31774762557301 16.0835985715536 25.3862057299448 15.9295974284355 "New England" "Northeast" "MA" "Female" "Massachusetts" 1992
"289" 21 25 0 "All other causes" 30.381103401863 44.1876729246824 59.1248273492492 44.5639954683934 "New England" "Northeast" "MA" "Male" "Massachusetts" 1993
"290" 21 25 0 "Cancers" 28.075548966713 48.2223228778004 70.3804079886148 48.1532064232346 "New England" "Northeast" "MA" "Male" "Massachusetts" 1993
"291" 21 25 0 "Cardiovascular" -36.6385398020385 -3.67999875132327 28.7197999507312 -4.31325791324481 "New England" "Northeast" "MA" "Male" "Massachusetts" 1993
"292" 21 25 0 "Communicable" 42.429449505183 60.6775437930637 84.4710456827454 61.6374932173013 "New England" "Northeast" "MA" "Male" "Massachusetts" 1993
"293" 21 25 0 "Injuries" 28.1366474334796 37.0843876013533 47.8891335059999 37.2121570596813 "New England" "Northeast" "MA" "Male" "Massachusetts" 1993
"294" 21 25 0 "Non-communicable" -10.5414577261403 4.65745575621367 20.0785072145414 4.74946607988032 "New England" "Northeast" "MA" "Male" "Massachusetts" 1993
"295" 21 25 1 "All other causes" 24.0674260539399 32.6921227845403 43.1549093059756 32.9688846905535 "New England" "Northeast" "MA" "Female" "Massachusetts" 1993
"296" 21 25 1 "Cancers" -6.96250920799974 3.46977426222483 14.5550245205314 3.52381511327555 "New England" "Northeast" "MA" "Female" "Massachusetts" 1993
"297" 21 25 1 "Cardiovascular" -8.21296627794847 11.3539700642819 31.6728062529034 11.3656598982024 "New England" "Northeast" "MA" "Female" "Massachusetts" 1993
"298" 21 25 1 "Communicable" 6.02102616189632 15.4243481576079 27.1005428674924 15.7016969887932 "New England" "Northeast" "MA" "Female" "Massachusetts" 1993
"299" 21 25 1 "Injuries" 2.3778926524654 6.43528757935044 11.3465561597105 6.59843819352642 "New England" "Northeast" "MA" "Female" "Massachusetts" 1993
"300" 21 25 1 "Non-communicable" 6.86199764389617 16.1536548453496 26.5761574879476 16.1144517646141 "New England" "Northeast" "MA" "Female" "Massachusetts" 1993
"301" 21 26 0 "All other causes" 31.9642238945214 46.291012865534 61.4354316086262 46.3889876398574 "New England" "Northeast" "MA" "Male" "Massachusetts" 1994
"302" 21 26 0 "Cancers" 27.1753173752378 46.9193858194529 71.5521070579313 47.4534025261906 "New England" "Northeast" "MA" "Male" "Massachusetts" 1994
"303" 21 26 0 "Cardiovascular" -33.9096062367625 -5.40258051870632 25.945241570421 -4.88470864730852 "New England" "Northeast" "MA" "Male" "Massachusetts" 1994
"304" 21 26 0 "Communicable" 52.7306356349371 73.3842192184459 94.3078000032643 73.3725144655116 "New England" "Northeast" "MA" "Male" "Massachusetts" 1994
"305" 21 26 0 "Injuries" 26.1450459174298 35.1218115521443 46.1852133493267 35.4154021369113 "New England" "Northeast" "MA" "Male" "Massachusetts" 1994
"306" 21 26 0 "Non-communicable" -8.36525733108618 6.072385765835 22.592029606239 6.47853193594212 "New England" "Northeast" "MA" "Male" "Massachusetts" 1994
"307" 21 26 1 "All other causes" 25.3355917636505 33.6538302597866 43.7736719062114 33.8593517447528 "New England" "Northeast" "MA" "Female" "Massachusetts" 1994
"308" 21 26 1 "Cancers" -4.08006948881583 7.10218962191895 19.3605348515053 7.4159905054012 "New England" "Northeast" "MA" "Female" "Massachusetts" 1994
"309" 21 26 1 "Cardiovascular" 4.75994223619977 24.9263710176821 46.9810137383145 25.3467021497066 "New England" "Northeast" "MA" "Female" "Massachusetts" 1994
"310" 21 26 1 "Communicable" 7.14497199488189 16.8813825586662 27.8919969747738 17.0614687032241 "New England" "Northeast" "MA" "Female" "Massachusetts" 1994
"311" 21 26 1 "Injuries" 2.29562070258372 6.32406672015446 11.2835273559613 6.49245649993999 "New England" "Northeast" "MA" "Female" "Massachusetts" 1994
"312" 21 26 1 "Non-communicable" 8.06003156292418 16.680473529536 27.7301916047511 16.9681024916469 "New England" "Northeast" "MA" "Female" "Massachusetts" 1994
"313" 21 27 0 "All other causes" 30.9945189437349 45.9380960100322 60.5966803255517 45.9263794626907 "New England" "Northeast" "MA" "Male" "Massachusetts" 1995
"314" 21 27 0 "Cancers" 27.2392189662766 47.9572511246436 69.9097327838306 47.8932379091241 "New England" "Northeast" "MA" "Male" "Massachusetts" 1995
"315" 21 27 0 "Cardiovascular" -36.4351778503928 -8.87364081111522 19.3935418288231 -8.97651681437381 "New England" "Northeast" "MA" "Male" "Massachusetts" 1995
"316" 21 27 0 "Communicable" 51.2127263191765 69.7080690542479 90.9443785704135 70.0365105191817 "New England" "Northeast" "MA" "Male" "Massachusetts" 1995
"317" 21 27 0 "Injuries" 23.7708329630187 32.4119430699125 42.9670855118924 32.5772427890681 "New England" "Northeast" "MA" "Male" "Massachusetts" 1995
"318" 21 27 0 "Non-communicable" -0.58946014866401 13.3235629620764 30.2393814302728 13.6470616229461 "New England" "Northeast" "MA" "Male" "Massachusetts" 1995
"319" 21 27 1 "All other causes" 21.6649508948826 30.6214747523174 39.9470927465242 30.7246734646881 "New England" "Northeast" "MA" "Female" "Massachusetts" 1995
"320" 21 27 1 "Cancers" -2.89362280826411 7.55304701204631 18.6921482049144 7.49305710370977 "New England" "Northeast" "MA" "Female" "Massachusetts" 1995
"321" 21 27 1 "Cardiovascular" -4.4321580847252 15.774458081561 36.6164932299118 15.7682191587392 "New England" "Northeast" "MA" "Female" "Massachusetts" 1995
"322" 21 27 1 "Communicable" 8.44536937558012 17.2961779243507 27.7494392325482 17.4742108638117 "New England" "Northeast" "MA" "Female" "Massachusetts" 1995
"323" 21 27 1 "Injuries" 1.84927691830171 5.88013358934659 10.2975283871997 5.93504937497685 "New England" "Northeast" "MA" "Female" "Massachusetts" 1995
"324" 21 27 1 "Non-communicable" 6.35269097420113 16.2156505319373 26.6269807569681 16.3982720883811 "New England" "Northeast" "MA" "Female" "Massachusetts" 1995
"325" 21 28 0 "All other causes" 30.572073558942 47.0745760351064 63.2597470852932 47.0770649258226 "New England" "Northeast" "MA" "Male" "Massachusetts" 1996
"326" 21 28 0 "Cancers" 27.2765716267411 46.0289071958969 66.9272696914955 46.4246636481483 "New England" "Northeast" "MA" "Male" "Massachusetts" 1996
"327" 21 28 0 "Cardiovascular" -38.4076179712144 -10.7818316581322 18.0791570563144 -10.5535383837106 "New England" "Northeast" "MA" "Male" "Massachusetts" 1996
"328" 21 28 0 "Communicable" 28.1026586528716 45.958837020748 64.1605068398917 46.1896029084676 "New England" "Northeast" "MA" "Male" "Massachusetts" 1996
"329" 21 28 0 "Injuries" 19.092191962145 27.0679660130646 36.4478588652434 27.2414854579829 "New England" "Northeast" "MA" "Male" "Massachusetts" 1996
"330" 21 28 0 "Non-communicable" 3.47136456473292 17.3859401454571 33.4012600902691 17.5974815797947 "New England" "Northeast" "MA" "Male" "Massachusetts" 1996
"331" 21 28 1 "All other causes" 18.7289063256395 27.7387617161666 37.5796351289849 27.8347007257065 "New England" "Northeast" "MA" "Female" "Massachusetts" 1996
"332" 21 28 1 "Cancers" -2.73725846725288 7.15875425192142 18.6740091713255 7.28538409811726 "New England" "Northeast" "MA" "Female" "Massachusetts" 1996
"333" 21 28 1 "Cardiovascular" 1.97034374933217 21.8968664317586 41.8374693340413 21.7105870121598 "New England" "Northeast" "MA" "Female" "Massachusetts" 1996
"334" 21 28 1 "Communicable" 7.15652422675308 15.8454331859395 26.1559165108646 16.0987760668866 "New England" "Northeast" "MA" "Female" "Massachusetts" 1996
"335" 21 28 1 "Injuries" 0.939553711868932 5.08635788867536 9.44443821477721 5.11926836667134 "New England" "Northeast" "MA" "Female" "Massachusetts" 1996
"336" 21 28 1 "Non-communicable" 4.88086432548106 13.4138493741723 23.4288237970731 13.6031045328509 "New England" "Northeast" "MA" "Female" "Massachusetts" 1996
"337" 21 29 0 "All other causes" 29.9395495477031 44.2755584786853 60.9639645804096 44.6165375531328 "New England" "Northeast" "MA" "Male" "Massachusetts" 1997
"338" 21 29 0 "Cancers" 29.8175344427013 50.6443316573061 72.9373946473716 51.0053450905153 "New England" "Northeast" "MA" "Male" "Massachusetts" 1997
"339" 21 29 0 "Cardiovascular" -35.4522968596483 -10.7240689178724 17.3609248337319 -10.078990414978 "New England" "Northeast" "MA" "Male" "Massachusetts" 1997
"340" 21 29 0 "Communicable" 14.9385558860776 30.4479382943684 47.3801014509944 30.5437723024034 "New England" "Northeast" "MA" "Male" "Massachusetts" 1997
"341" 21 29 0 "Injuries" 15.1409412764209 23.0224667638771 31.6372787462311 23.1447343711644 "New England" "Northeast" "MA" "Male" "Massachusetts" 1997
"342" 21 29 0 "Non-communicable" 4.97808767133575 19.4349052705142 33.7145982036333 19.4171890031763 "New England" "Northeast" "MA" "Male" "Massachusetts" 1997
"343" 21 29 1 "All other causes" 15.396565007377 24.101626385875 33.2348365703763 24.2046851458217 "New England" "Northeast" "MA" "Female" "Massachusetts" 1997
"344" 21 29 1 "Cancers" -5.53729543297402 4.85790241075117 14.8157024213032 4.75740291939805 "New England" "Northeast" "MA" "Female" "Massachusetts" 1997
"345" 21 29 1 "Cardiovascular" 7.54073145203965 25.1396427425932 45.1463083273337 25.4930165393837 "New England" "Northeast" "MA" "Female" "Massachusetts" 1997
"346" 21 29 1 "Communicable" 2.70270332723422 11.7353772896413 20.3478587676536 11.6704893004305 "New England" "Northeast" "MA" "Female" "Massachusetts" 1997
"347" 21 29 1 "Injuries" 0.766970025601981 4.69983525488667 8.95958232764552 4.65294645756159 "New England" "Northeast" "MA" "Female" "Massachusetts" 1997
"348" 21 29 1 "Non-communicable" 3.97461712010417 13.0767543360271 22.9390072716451 13.1502293519258 "New England" "Northeast" "MA" "Female" "Massachusetts" 1997
"349" 21 30 0 "All other causes" 20.1035449713478 34.648150640654 51.3398172147088 34.6491055450588 "New England" "Northeast" "MA" "Male" "Massachusetts" 1998
"350" 21 30 0 "Cancers" 26.3618542125506 44.7330224395011 66.7803800331414 45.1771777864668 "New England" "Northeast" "MA" "Male" "Massachusetts" 1998
"351" 21 30 0 "Cardiovascular" -27.3880552013351 -1.99439711433351 26.174403874748 -1.22878812204657 "New England" "Northeast" "MA" "Male" "Massachusetts" 1998
"352" 21 30 0 "Communicable" 2.5984863610088 16.7319526502333 33.6346501651697 17.2285182573808 "New England" "Northeast" "MA" "Male" "Massachusetts" 1998
"353" 21 30 0 "Injuries" 13.3898611929784 20.2389394095926 29.1626096096189 20.6200577720311 "New England" "Northeast" "MA" "Male" "Massachusetts" 1998
"354" 21 30 0 "Non-communicable" 5.68754994230761 20.4136619898827 35.4153277978306 20.4161416522718 "New England" "Northeast" "MA" "Male" "Massachusetts" 1998
"355" 21 30 1 "All other causes" 12.7187621951162 21.5089409709051 31.0600990727688 21.5177085206016 "New England" "Northeast" "MA" "Female" "Massachusetts" 1998
"356" 21 30 1 "Cancers" -7.92114118124563 1.53213028052478 12.1129966391567 1.70185652475297 "New England" "Northeast" "MA" "Female" "Massachusetts" 1998
"357" 21 30 1 "Cardiovascular" 4.75999004904508 21.9640895749769 40.782913373432 22.3470741907869 "New England" "Northeast" "MA" "Female" "Massachusetts" 1998
"358" 21 30 1 "Communicable" -4.11511996152153 4.54061821796416 14.3927216937069 4.61711281657492 "New England" "Northeast" "MA" "Female" "Massachusetts" 1998
"359" 21 30 1 "Injuries" 0.0477296134628987 4.17549935481163 8.40613874604363 4.15581286500875 "New England" "Northeast" "MA" "Female" "Massachusetts" 1998
"360" 21 30 1 "Non-communicable" 1.84446200283659 10.8538599474072 21.0497718064653 11.2244491485762 "New England" "Northeast" "MA" "Female" "Massachusetts" 1998
"361" 21 31 0 "All other causes" 12.9815864996598 27.0749954867332 42.7450260214807 27.0994936214838 "New England" "Northeast" "MA" "Male" "Massachusetts" 1999
"362" 21 31 0 "Cancers" 22.8797054984753 39.3407779272258 59.2454048799185 39.5305302267325 "New England" "Northeast" "MA" "Male" "Massachusetts" 1999
"363" 21 31 0 "Cardiovascular" -39.5027069397005 -14.3995855096246 12.0415897111258 -14.3009837289034 "New England" "Northeast" "MA" "Male" "Massachusetts" 1999
"364" 21 31 0 "Communicable" 12.376096696169 26.4079997896349 42.10285773627 26.6199102965662 "New England" "Northeast" "MA" "Male" "Massachusetts" 1999
"365" 21 31 0 "Injuries" 11.5325140997667 19.1889049874191 27.6418251294394 19.2766372078471 "New England" "Northeast" "MA" "Male" "Massachusetts" 1999
"366" 21 31 0 "Non-communicable" 0.0351640947293218 14.7125871101386 30.2864856203605 15.0450317670367 "New England" "Northeast" "MA" "Male" "Massachusetts" 1999
"367" 21 31 1 "All other causes" 10.6596700722937 20.0114863307563 29.0589382308022 19.9895771282853 "New England" "Northeast" "MA" "Female" "Massachusetts" 1999
"368" 21 31 1 "Cancers" -11.2121282479079 -1.16631953566677 9.51628446379518 -1.06285609784195 "New England" "Northeast" "MA" "Female" "Massachusetts" 1999
"369" 21 31 1 "Cardiovascular" -0.265928663634758 16.5166434696009 33.1940823691814 16.5884905631441 "New England" "Northeast" "MA" "Female" "Massachusetts" 1999
"370" 21 31 1 "Communicable" 2.3622394033977 10.3549092777226 19.5665733841647 10.4127622005476 "New England" "Northeast" "MA" "Female" "Massachusetts" 1999
"371" 21 31 1 "Injuries" -0.0173010421431553 3.71505924870318 7.89176760298186 3.72399796230469 "New England" "Northeast" "MA" "Female" "Massachusetts" 1999
"372" 21 31 1 "Non-communicable" -2.66842072377154 7.14125986649127 17.3553471615739 7.28923326155298 "New England" "Northeast" "MA" "Female" "Massachusetts" 1999
"373" 21 32 0 "All other causes" 6.91341532175604 21.3808982979784 37.9302085677911 21.5821232209209 "New England" "Northeast" "MA" "Male" "Massachusetts" 2000
"374" 21 32 0 "Cancers" 19.9259052951092 36.5744376124136 55.5540932505989 36.8360794527014 "New England" "Northeast" "MA" "Male" "Massachusetts" 2000
"375" 21 32 0 "Cardiovascular" -42.6589604075767 -18.5551183194756 5.94132475236481 -18.2386806427576 "New England" "Northeast" "MA" "Male" "Massachusetts" 2000
"376" 21 32 0 "Communicable" 10.7243619240795 24.2151418167839 38.8963744224229 24.2849013609804 "New England" "Northeast" "MA" "Male" "Massachusetts" 2000
"377" 21 32 0 "Injuries" 11.9250390929832 18.7019533153885 26.759420181014 18.7867099158577 "New England" "Northeast" "MA" "Male" "Massachusetts" 2000
"378" 21 32 0 "Non-communicable" -1.65605508968811 12.4043125047076 29.7320288755823 12.5112112039929 "New England" "Northeast" "MA" "Male" "Massachusetts" 2000
"379" 21 32 1 "All other causes" 8.17541115826776 17.3967446254222 27.9917084250825 17.6111616106179 "New England" "Northeast" "MA" "Female" "Massachusetts" 2000
"380" 21 32 1 "Cancers" -15.4695553010328 -6.19324993261243 2.95941215126492 -6.226293063222 "New England" "Northeast" "MA" "Female" "Massachusetts" 2000
"381" 21 32 1 "Cardiovascular" 1.52146480707672 17.6989104339785 34.3573087888713 17.9031171091993 "New England" "Northeast" "MA" "Female" "Massachusetts" 2000
"382" 21 32 1 "Communicable" 0.462012462203106 8.28456336361402 16.7521557785395 8.4006467590625 "New England" "Northeast" "MA" "Female" "Massachusetts" 2000
"383" 21 32 1 "Injuries" -0.656805787055927 3.14182177575024 6.99975274844073 3.11336060412186 "New England" "Northeast" "MA" "Female" "Massachusetts" 2000
"384" 21 32 1 "Non-communicable" -5.71589710176773 3.94737348089231 13.8961076497258 4.04748544574144 "New England" "Northeast" "MA" "Female" "Massachusetts" 2000
"385" 21 33 0 "All other causes" 10.2875261779124 23.6103912970975 39.2023545214067 23.9242785812702 "New England" "Northeast" "MA" "Male" "Massachusetts" 2001
"386" 21 33 0 "Cancers" 10.4912435206859 28.3217957140332 46.3875667739712 27.9485253568226 "New England" "Northeast" "MA" "Male" "Massachusetts" 2001
"387" 21 33 0 "Cardiovascular" -34.0305820769487 -11.4650610119523 12.7562501181145 -11.1115928362515 "New England" "Northeast" "MA" "Male" "Massachusetts" 2001
"388" 21 33 0 "Communicable" 12.4410124012092 24.5150217758446 38.7692215193777 24.8554177659006 "New England" "Northeast" "MA" "Male" "Massachusetts" 2001
"389" 21 33 0 "Injuries" 11.3633558654763 18.1240563082447 26.1964659429634 18.3219000034518 "New England" "Northeast" "MA" "Male" "Massachusetts" 2001
"390" 21 33 0 "Non-communicable" -4.51142871515893 9.04171920788569 22.5071676738256 8.95337221098821 "New England" "Northeast" "MA" "Male" "Massachusetts" 2001
"391" 21 33 1 "All other causes" 1.16085357024787 11.6323684719691 21.3854082427197 11.5207241056344 "New England" "Northeast" "MA" "Female" "Massachusetts" 2001
"392" 21 33 1 "Cancers" -16.3421918047818 -7.43498215402343 3.23812774419452 -7.45684539851119 "New England" "Northeast" "MA" "Female" "Massachusetts" 2001
"393" 21 33 1 "Cardiovascular" 0.0493063746143749 15.1451237856855 32.8748829229454 15.4012604185535 "New England" "Northeast" "MA" "Female" "Massachusetts" 2001
"394" 21 33 1 "Communicable" 3.04616165223322 10.6498563948602 18.8782443237349 10.6181319397447 "New England" "Northeast" "MA" "Female" "Massachusetts" 2001
"395" 21 33 1 "Injuries" -1.5078045979139 2.2598216109716 6.25532481712608 2.30359272996142 "New England" "Northeast" "MA" "Female" "Massachusetts" 2001
"396" 21 33 1 "Non-communicable" -2.02765179389604 8.25676389220126 19.5443815606122 8.32485544539913 "New England" "Northeast" "MA" "Female" "Massachusetts" 2001
"397" 21 34 0 "All other causes" 7.76656233366655 22.5718421767675 38.2528270720553 22.6578851391035 "New England" "Northeast" "MA" "Male" "Massachusetts" 2002
"398" 21 34 0 "Cancers" 7.81724829073904 23.7792135198772 42.2709221473176 23.8561208166918 "New England" "Northeast" "MA" "Male" "Massachusetts" 2002
"399" 21 34 0 "Cardiovascular" -35.7450062866978 -14.5426604548528 9.4507313809045 -14.3987303790092 "New England" "Northeast" "MA" "Male" "Massachusetts" 2002
"400" 21 34 0 "Communicable" 6.67647517577852 18.96709077168 32.8197105777904 19.2353810957674 "New England" "Northeast" "MA" "Male" "Massachusetts" 2002
"401" 21 34 0 "Injuries" 12.4274567056405 19.4094382462935 27.4017395306107 19.580454915967 "New England" "Northeast" "MA" "Male" "Massachusetts" 2002
"402" 21 34 0 "Non-communicable" -7.89497611191488 5.9400898315174 20.7471448025932 6.16549646750129 "New England" "Northeast" "MA" "Male" "Massachusetts" 2002
"403" 21 34 1 "All other causes" -0.923859417652302 8.48536474599956 17.3273845371988 8.47020039485239 "New England" "Northeast" "MA" "Female" "Massachusetts" 2002
"404" 21 34 1 "Cancers" -18.2688762835877 -9.36805346324645 -0.224186637239217 -9.44879992601399 "New England" "Northeast" "MA" "Female" "Massachusetts" 2002
"405" 21 34 1 "Cardiovascular" 1.18264818252799 15.7750809447716 32.7797628357686 16.1513695764342 "New England" "Northeast" "MA" "Female" "Massachusetts" 2002
"406" 21 34 1 "Communicable" -0.12958511934963 7.28235554491001 16.0750333504561 7.5226904959255 "New England" "Northeast" "MA" "Female" "Massachusetts" 2002
"407" 21 34 1 "Injuries" -1.46861654343357 2.47510054954423 6.57053253066088 2.54367446033799 "New England" "Northeast" "MA" "Female" "Massachusetts" 2002
"408" 21 34 1 "Non-communicable" -4.7914021259552 3.68684812800097 13.9621753911783 4.14261256903255 "New England" "Northeast" "MA" "Female" "Massachusetts" 2002
"409" 21 35 0 "All other causes" 6.14362212628837 19.7620301209335 34.1844086506208 19.9812430272088 "New England" "Northeast" "MA" "Male" "Massachusetts" 2003
"410" 21 35 0 "Cancers" 7.59695231037442 23.2785119058562 40.5078726904014 23.3348026521782 "New England" "Northeast" "MA" "Male" "Massachusetts" 2003
"411" 21 35 0 "Cardiovascular" -27.9685757335553 -6.25172507533659 17.5332401373463 -5.92994979280561 "New England" "Northeast" "MA" "Male" "Massachusetts" 2003
"412" 21 35 0 "Communicable" 5.10074384756402 16.5364702501251 29.2708660253357 16.4296497950854 "New England" "Northeast" "MA" "Male" "Massachusetts" 2003
"413" 21 35 0 "Injuries" 12.3849623264176 19.7597789892759 27.3713859273521 19.7965401679534 "New England" "Northeast" "MA" "Male" "Massachusetts" 2003
"414" 21 35 0 "Non-communicable" -6.86981546986518 6.6833487571994 20.8067060466626 6.99163132953093 "New England" "Northeast" "MA" "Male" "Massachusetts" 2003
"415" 21 35 1 "All other causes" -0.2170382875693 8.07667561242999 17.3155368683419 8.32645450508517 "New England" "Northeast" "MA" "Female" "Massachusetts" 2003
"416" 21 35 1 "Cancers" -17.2034104998298 -8.74595181952115 0.387678337241605 -8.56898817601429 "New England" "Northeast" "MA" "Female" "Massachusetts" 2003
"417" 21 35 1 "Cardiovascular" -1.24303915228279 13.3687319825074 28.1859356527453 13.353668235775 "New England" "Northeast" "MA" "Female" "Massachusetts" 2003
"418" 21 35 1 "Communicable" -1.03295781827459 6.16036332385606 14.1190320253449 6.25176644590681 "New England" "Northeast" "MA" "Female" "Massachusetts" 2003
"419" 21 35 1 "Injuries" -1.99205209153114 1.75852493505823 5.83846123132356 1.79515352249419 "New England" "Northeast" "MA" "Female" "Massachusetts" 2003
"420" 21 35 1 "Non-communicable" -5.89593071045443 2.72882605525236 11.9612716521066 2.82782143472831 "New England" "Northeast" "MA" "Female" "Massachusetts" 2003
"421" 21 36 0 "All other causes" 6.84373901021975 20.2771614942797 34.8738199481994 20.7604374291945 "New England" "Northeast" "MA" "Male" "Massachusetts" 2004
"422" 21 36 0 "Cancers" 4.10983764784224 18.856563461626 36.4771877819221 18.9505810944712 "New England" "Northeast" "MA" "Male" "Massachusetts" 2004
"423" 21 36 0 "Cardiovascular" -20.178047276469 1.32273884262867 24.4033275681397 1.65055946301906 "New England" "Northeast" "MA" "Male" "Massachusetts" 2004
"424" 21 36 0 "Communicable" 2.8595919791748 12.9100853120239 25.6210358751816 13.1464793424017 "New England" "Northeast" "MA" "Male" "Massachusetts" 2004
"425" 21 36 0 "Injuries" 11.8991600939649 19.3530109817568 27.2575735517026 19.3815049014075 "New England" "Northeast" "MA" "Male" "Massachusetts" 2004
"426" 21 36 0 "Non-communicable" -3.3065005868772 8.73905278523059 23.4087679851504 9.19178404731595 "New England" "Northeast" "MA" "Male" "Massachusetts" 2004
"427" 21 36 1 "All other causes" -1.85275281816714 6.40294535694709 15.3367776073096 6.48596432339172 "New England" "Northeast" "MA" "Female" "Massachusetts" 2004
"428" 21 36 1 "Cancers" -20.4630952420486 -12.3139891741586 -2.60465370847987 -12.3609780317386 "New England" "Northeast" "MA" "Female" "Massachusetts" 2004
"429" 21 36 1 "Cardiovascular" -0.646497226002137 12.822731890313 28.0092792221383 13.2261366198855 "New England" "Northeast" "MA" "Female" "Massachusetts" 2004
"430" 21 36 1 "Communicable" -4.25566749798563 2.64963717690023 10.1171427292609 2.70281587454467 "New England" "Northeast" "MA" "Female" "Massachusetts" 2004
"431" 21 36 1 "Injuries" -3.50414050564903 0.243078050394329 4.28922205541238 0.315706449687871 "New England" "Northeast" "MA" "Female" "Massachusetts" 2004
"432" 21 36 1 "Non-communicable" -6.26150883200773 2.08839816742405 11.910027071451 2.29420334540907 "New England" "Northeast" "MA" "Female" "Massachusetts" 2004
"433" 21 37 0 "All other causes" 1.6195456418122 14.1707242581789 27.8258128185177 14.5130242707919 "New England" "Northeast" "MA" "Male" "Massachusetts" 2005
"434" 21 37 0 "Cancers" -3.08763175096623 11.5812166612535 27.7897875993529 11.9904219911567 "New England" "Northeast" "MA" "Male" "Massachusetts" 2005
"435" 21 37 0 "Cardiovascular" -18.4795468729566 0.262316581341253 20.9828349747099 0.489193009752164 "New England" "Northeast" "MA" "Male" "Massachusetts" 2005
"436" 21 37 0 "Communicable" -0.762074097681627 9.32507102206327 22.0040566997758 9.74685179281477 "New England" "Northeast" "MA" "Male" "Massachusetts" 2005
"437" 21 37 0 "Injuries" 8.36915044595829 15.8168208446804 23.2129848599838 15.819704871613 "New England" "Northeast" "MA" "Male" "Massachusetts" 2005
"438" 21 37 0 "Non-communicable" -3.86045045523352 7.16609451782808 20.2914399315349 7.3972737396981 "New England" "Northeast" "MA" "Male" "Massachusetts" 2005
"439" 21 37 1 "All other causes" -4.73224889602311 4.62621380800257 13.7850251568913 4.59132205629346 "New England" "Northeast" "MA" "Female" "Massachusetts" 2005
"440" 21 37 1 "Cancers" -20.128279591551 -12.2379471532887 -2.77407717344186 -12.0621676346445 "New England" "Northeast" "MA" "Female" "Massachusetts" 2005
"441" 21 37 1 "Cardiovascular" -0.485669334245381 13.9432781259346 27.8970607104648 13.8103630565063 "New England" "Northeast" "MA" "Female" "Massachusetts" 2005
"442" 21 37 1 "Communicable" -5.22867741057808 1.43991793357769 7.91706843452426 1.39648007984632 "New England" "Northeast" "MA" "Female" "Massachusetts" 2005
"443" 21 37 1 "Injuries" -5.72829670782178 -1.93098898397421 1.76827515965411 -1.9441507192499 "New England" "Northeast" "MA" "Female" "Massachusetts" 2005
"444" 21 37 1 "Non-communicable" -6.38026461729552 2.02333351545629 11.5381318845333 2.26050783951796 "New England" "Northeast" "MA" "Female" "Massachusetts" 2005
"445" 21 38 0 "All other causes" -1.09759461418272 10.8367966006493 23.5326443205558 11.0477716545465 "New England" "Northeast" "MA" "Male" "Massachusetts" 2006
"446" 21 38 0 "Cancers" -10.6687610014591 3.3069902862283 17.9224890032649 3.60074311304257 "New England" "Northeast" "MA" "Male" "Massachusetts" 2006
"447" 21 38 0 "Cardiovascular" -19.5608757959091 -0.226813278876818 19.8186546977029 -0.0407291020951114 "New England" "Northeast" "MA" "Male" "Massachusetts" 2006
"448" 21 38 0 "Communicable" -1.34361906321625 8.59956654190159 19.9278334523144 8.78480029865096 "New England" "Northeast" "MA" "Male" "Massachusetts" 2006
"449" 21 38 0 "Injuries" 5.85530882096016 13.2609955246726 20.4268564875378 13.3031411399158 "New England" "Northeast" "MA" "Male" "Massachusetts" 2006
"450" 21 38 0 "Non-communicable" -3.57047869043823 8.27617240138017 21.0069042804066 8.51911013193865 "New England" "Northeast" "MA" "Male" "Massachusetts" 2006
"451" 21 38 1 "All other causes" -9.88008068387906 -1.72316316955501 6.76185041891304 -1.78778424592733 "New England" "Northeast" "MA" "Female" "Massachusetts" 2006
"452" 21 38 1 "Cancers" -20.1947666891046 -12.6506435037496 -3.60866355146562 -12.5790223463095 "New England" "Northeast" "MA" "Female" "Massachusetts" 2006
"453" 21 38 1 "Cardiovascular" -10.3596235581266 1.88966207119563 15.3239450435512 2.25944896234327 "New England" "Northeast" "MA" "Female" "Massachusetts" 2006
